env,seed,metric,combo,inner_reward,outer_reward,job,cycle,source,accepted,effective_update,selection_flip,acceptance_flip,actual_score,raw_selection,shaped_selection,reward_key,solver_active,solver_accepted,solver_recovery,actor_reward_target,actor_gain,actor_target_return,critic_shaped_return,Jhat,predicted_cost,seconds
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,12,old,True,False,False,False,"[9.382463455200195, 9.237566947937012, 9.140660285949707]","[[9.382463455200195, 6.412022113800049, 6.207661151885986, 11.568557739257812], [9.237566947937012, 6.420543193817139, 5.492758750915527, 10.856982231140137], [9.140660285949707, 6.608333587646484, 5.160368919372559, 10.670409202575684]]","[[9.382463455200195, 6.412022113800049, 6.207661151885986, 11.568557739257812], [9.237566947937012, 6.420543193817139, 5.492758750915527, 10.856982231140137], [9.140660285949707, 6.608333587646484, 5.160368919372559, 10.670409202575684]]",shaped,True,True,False,shaped,2.7967793706417665,5.996128082275391,5.996128082275391,"[5.407816410064697, 5.848517894744873, 10.116571426391602]","[5.090628076301374, 4.85023326512861, 8.828880844503127]",0.5947813987731934
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,13,old,True,False,False,False,"[9.380470275878906, 9.15238094329834, 8.748615264892578]","[[9.380470275878906, 6.354290962219238, 6.20755672454834, 11.521955490112305], [9.15238094329834, 5.938874244689941, 5.8545989990234375, 10.783686637878418], [8.748615264892578, 4.929435729980469, 5.918670654296875, 9.842578887939453]]","[[9.380470275878906, 6.354290962219238, 6.20755672454834, 11.521955490112305], [9.15238094329834, 5.938874244689941, 5.8545989990234375, 10.783686637878418], [8.748615264892578, 4.929435729980469, 5.918670654296875, 9.842578887939453]]",shaped,True,True,False,shaped,1.6766127182002808,6.376367568969727,6.376367568969727,"[5.7757768630981445, 4.921107292175293, 9.525788307189941]","[5.083673449366813, 4.588436252880493, 8.50951248840178]",0.600290060043335
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,14,old,True,False,False,False,"[9.322307586669922, 9.112159729003906, 9.527814865112305]","[[9.322307586669922, 6.320341110229492, 6.170385360717773, 11.449691772460938], [9.112159729003906, 5.757204055786133, 5.99603271484375, 10.691274642944336], [9.696882247924805, 7.219865322113037, 5.70806884765625, 11.844364166259766]]","[[9.322307586669922, 6.320341110229492, 6.170385360717773, 11.449691772460938], [9.112159729003906, 5.757204055786133, 5.99603271484375, 10.691274642944336], [9.527814865112305, 7.219865322113037, 5.70806884765625, 11.844364166259766]]",shaped,True,True,False,shaped,0.6094568557611871,6.1030449867248535,6.1030449867248535,"[5.385397911071777, 5.1913676261901855, 9.440742492675781]","[4.838961395532888, 5.267227183479402, 8.983420314002935]",0.5915172100067139
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,15,old,True,False,False,False,"[9.409342765808105, 9.101394653320312, 8.548833847045898]","[[9.409342765808105, 6.387110233306885, 6.243733882904053, 11.580047607421875], [9.101394653320312, 6.180551052093506, 5.363707542419434, 10.522123336791992], [8.548833847045898, 5.32280158996582, 4.602879524230957, 8.919071197509766]]","[[9.409342765808105, 6.387110233306885, 6.243733882904053, 11.580047607421875], [9.101394653320312, 6.180551052093506, 5.363707542419434, 10.522123336791992], [8.548833847045898, 5.32280158996582, 4.602879524230957, 8.919071197509766]]",shaped,True,True,False,shaped,3.886450815815107,4.983301639556885,4.983301639556885,"[7.00457763671875, 5.50315523147583, 11.376631736755371]","[6.999999898801987, 4.185188684266653, 10.041594158098494]",0.6133887767791748
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,16,full_PPO,True,True,False,False,"[9.333786010742188, 9.249395370483398, 9.393105506896973]","[[9.333786010742188, 6.311710357666016, 6.2024664878845215, 11.468611717224121], [9.249395370483398, 6.389041900634766, 6.3741254806518555, 11.699684143066406], [9.393105506896973, 6.616469860076904, 6.194589614868164, 11.721834182739258]]","[[9.333786010742188, 6.311710357666016, 6.2024664878845215, 11.468611717224121], [9.249395370483398, 6.389041900634766, 6.3741254806518555, 11.699684143066406], [9.393105506896973, 6.616469860076904, 6.194589614868164, 11.721834182739258]]",shaped,True,True,False,shaped,0.5897572637786785,7.277957916259766,7.277957916259766,"[5.983744144439697, 5.257431983947754, 10.15446949005127]","[5.859612890471716, 5.532522297354157, 10.294207798763772]",0.6420896053314209
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,17,old,True,False,False,False,"[9.459914207458496, 9.251189231872559, 8.99952220916748]","[[9.459914207458496, 6.778299808502197, 6.221799850463867, 11.90020751953125], [9.251189231872559, 6.64183235168457, 5.626425743103027, 11.174116134643555], [8.99952220916748, 6.472026824951172, 5.0274553298950195, 10.398731231689453]]","[[9.459914207458496, 6.778299808502197, 6.221799850463867, 11.90020751953125], [9.251189231872559, 6.64183235168457, 5.626425743103027, 11.174116134643555], [8.99952220916748, 6.472026824951172, 5.0274553298950195, 10.398731231689453]]",shaped,True,True,False,shaped,1.0529940873192842,5.998668193817139,5.998668193817139,"[6.257387638092041, 5.5526838302612305, 10.546829223632812]","[6.255644222178801, 4.85473188078959, 9.609819531428325]",0.640225887298584
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,18,old,True,False,False,False,"[9.443140029907227, 9.51846694946289, 9.252161026000977]","[[9.443140029907227, 6.645081520080566, 6.162977695465088, 11.729658126831055], [9.56050968170166, 7.058859348297119, 6.107504844665527, 12.061990737915039], [9.252161026000977, 6.608366012573242, 5.30838680267334, 10.845504760742188]]","[[9.443140029907227, 6.645081520080566, 6.162977695465088, 11.729658126831055], [9.51846694946289, 7.058859348297119, 6.107504844665527, 12.061990737915039], [9.252161026000977, 6.608366012573242, 5.30838680267334, 10.845504760742188]]",shaped,True,True,False,shaped,0.6831587092414688,6.666345119476318,6.666345119476318,"[6.0351104736328125, 5.029648780822754, 9.78581428527832]","[6.513305691426189, 5.317638446935835, 10.614822133556125]",0.5831551551818848
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,19,old,True,False,False,False,"[9.413454055786133, 9.311200141906738, 8.68450927734375]","[[9.413454055786133, 6.680201053619385, 6.057286262512207, 11.65727710723877], [9.311200141906738, 6.302102565765381, 5.979640483856201, 11.2056245803833], [8.68450927734375, 5.477397918701172, 5.2814435958862305, 9.726178169250488]]","[[9.413454055786133, 6.680201053619385, 6.057286262512207, 11.65727710723877], [9.311200141906738, 6.302102565765381, 5.979640483856201, 11.2056245803833], [8.68450927734375, 5.477397918701172, 5.2814435958862305, 9.726178169250488]]",shaped,True,True,False,shaped,1.9003385978485554,6.399513244628906,6.399513244628906,"[6.157375335693359, 5.24493408203125, 10.152478218078613]","[5.646139912095483, 4.637326849258658, 9.047865507746222]",0.576749324798584
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,20,old,True,False,False,False,"[9.439465522766113, 9.144737243652344, 8.831781387329102]","[[9.439465522766113, 6.671643257141113, 6.216838836669922, 11.803797721862793], [9.144737243652344, 6.020758628845215, 6.262284278869629, 11.20193099975586], [8.831781387329102, 5.512135982513428, 5.791094779968262, 10.261421203613281]]","[[9.439465522766113, 6.671643257141113, 6.216838836669922, 11.803797721862793], [9.144737243652344, 6.020758628845215, 6.262284278869629, 11.20193099975586], [8.831781387329102, 5.512135982513428, 5.791094779968262, 10.261421203613281]]",shaped,True,True,False,shaped,0.7415304690675446,7.237303256988525,7.237303256988525,"[5.827308654785156, 5.118107318878174, 9.733612060546875]","[5.786653528287243, 4.65845218734485, 8.946041713035562]",0.5897080898284912
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,21,old,True,False,False,False,"[9.431468963623047, 9.255727767944336, 8.702920913696289]","[[9.431468963623047, 6.65682315826416, 6.182939529418945, 11.751825332641602], [9.255727767944336, 6.12239933013916, 5.8680925369262695, 10.924503326416016], [8.702920913696289, 5.363133430480957, 5.395051002502441, 9.727459907531738]]","[[9.431468963623047, 6.65682315826416, 6.182939529418945, 11.751825332641602], [9.255727767944336, 6.12239933013916, 5.8680925369262695, 10.924503326416016], [8.702920913696289, 5.363133430480957, 5.395051002502441, 9.727459907531738]]",shaped,True,True,False,shaped,3.465509561241615,5.44551944732666,5.44551944732666,"[7.112713813781738, 5.411723613739014, 11.366207122802734]","[6.465571309255114, 4.756478998509523, 10.059865444695703]",0.7920029163360596
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,22,old,True,False,False,False,"[9.417829513549805, 9.194741249084473, 8.364013671875]","[[9.417829513549805, 6.702176094055176, 6.2136712074279785, 11.82686996459961], [9.194741249084473, 6.2336344718933105, 5.681077480316162, 10.836673736572266], [8.364013671875, 5.251923561096191, 4.676869869232178, 8.893260955810547]]","[[9.417829513549805, 6.702176094055176, 6.2136712074279785, 11.82686996459961], [9.194741249084473, 6.2336344718933105, 5.681077480316162, 10.836673736572266], [8.364013671875, 5.251923561096191, 4.676869869232178, 8.893260955810547]]",shaped,True,True,False,shaped,2.4843672742462104,5.609853744506836,5.609853744506836,"[6.15558385848999, 5.643459320068359, 10.704434394836426]","[6.000174664344127, 4.805081389960225, 9.704471491638847]",0.6356420516967773
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,23,old,True,False,False,False,"[9.485465049743652, 9.065114974975586, 8.729990005493164]","[[9.485465049743652, 6.72350549697876, 6.183292865753174, 11.822174072265625], [9.065114974975586, 6.166119575500488, 5.438899993896484, 10.553269386291504], [8.729990005493164, 5.98019552230835, 4.5566511154174805, 9.477489471435547]]","[[9.485465049743652, 6.72350549697876, 6.183292865753174, 11.822174072265625], [9.065114974975586, 6.166119575500488, 5.438899993896484, 10.553269386291504], [8.729990005493164, 5.98019552230835, 4.5566511154174805, 9.477489471435547]]",shaped,True,True,False,shaped,0.9227292280436259,7.287624359130859,7.287624359130859,"[6.162656784057617, 5.335799694061279, 10.296404838562012]","[5.949924775879248, 4.699908751349678, 9.433499538198486]",0.5647988319396973
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,24,old,True,False,False,False,"[9.46679401397705, 9.115376472473145, 8.683764457702637]","[[9.46679401397705, 6.7486467361450195, 6.193787574768066, 11.85780143737793], [9.115376472473145, 5.971299648284912, 5.901348114013672, 10.857588768005371], [8.683764457702637, 5.3902482986450195, 5.47047758102417, 9.826148986816406]]","[[9.46679401397705, 6.7486467361450195, 6.193787574768066, 11.85780143737793], [9.115376472473145, 5.971299648284912, 5.901348114013672, 10.857588768005371], [8.683764457702637, 5.3902482986450195, 5.47047758102417, 9.826148986816406]]",shaped,True,True,False,shaped,0.9451805747161612,5.851734161376953,5.851734161376953,"[5.819069862365723, 5.342620849609375, 9.965417861938477]","[5.404486428104184, 5.132257735510316, 9.386012245201643]",0.6971409320831299
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,0,full_PPO,True,True,False,False,"[4.990869522094727, 6.069575786590576, 7.401331901550293]","[[4.990869522094727, 5.279749393463135, 0.0, 2.524906873703003], [6.069575786590576, 6.5942888259887695, 0.02308124303817749, 4.81550407409668], [7.401331901550293, 6.547670364379883, 1.3216567039489746, 6.675121784210205]]","[[4.990869522094727, 5.279749393463135, 0.0, 2.524906873703003], [6.069575786590576, 6.5942888259887695, 0.02308124303817749, 4.81550407409668], [7.401331901550293, 6.547670364379883, 1.3216567039489746, 6.675121784210205]]",raw,True,True,False,raw,1.7523865741439208,4.997136116027832,4.105929374694824,"[5.587384223937988, 1.1736201047897339, 4.714179992675781]","[6.963713230936891, 1.6495770255350135, 6.834960419603964]",0.5946629047393799
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,1,old,True,False,False,False,"[7.494083404541016, 8.270791053771973, 8.129494667053223]","[[7.494083404541016, 6.688045024871826, 1.361137866973877, 6.825448036193848], [8.270791053771973, 7.220035552978516, 2.183009147644043, 8.210562705993652], [8.129494667053223, 7.539281845092773, 2.051539897918701, 8.417733192443848]]","[[7.494083404541016, 6.688045024871826, 1.361137866973877, 6.825448036193848], [8.113622665405273, 7.220035552978516, 2.183009147644043, 8.210562705993652], [7.678256988525391, 7.539281845092773, 2.051539897918701, 8.417733192443848]]",raw,True,True,False,raw,1.184935119292747,5.446009635925293,4.962791919708252,"[4.790313720703125, 2.3940582275390625, 5.922368049621582]","[6.065994501246725, 3.2321491721276576, 7.934363523839006]",0.6016032695770264
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,2,full_PPO,True,True,False,False,"[7.468100547790527, 8.348381996154785, 8.566362380981445]","[[7.468100547790527, 6.703367710113525, 1.4103351831436157, 6.916761875152588], [8.348381996154785, 8.091333389282227, 2.4498136043548584, 9.409008026123047], [8.566362380981445, 6.140750885009766, 3.2848782539367676, 8.407516479492188]]","[[7.468100547790527, 6.703367710113525, 1.4103351831436157, 6.916761875152588], [7.080538749694824, 8.091333389282227, 2.4498136043548584, 9.409008026123047], [8.566362380981445, 6.140750885009766, 3.2848782539367676, 8.407516479492188]]",raw,True,True,False,raw,0.8475527478704977,5.630402565002441,4.831422328948975,"[5.050079345703125, 2.0617501735687256, 5.752021789550781]","[6.125196782698161, 2.5934690766888693, 7.30970570280963]",0.6260507106781006
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,3,old,True,False,False,False,"[8.47177505493164, 8.987321853637695, 9.440909385681152]","[[8.47177505493164, 5.941409111022949, 3.1785311698913574, 8.142810821533203], [8.987321853637695, 7.171077728271484, 3.7150168418884277, 9.881205558776855], [9.440909385681152, 7.317363739013672, 5.004917621612549, 11.314207077026367]]","[[8.47177505493164, 5.941409111022949, 3.1785311698913574, 8.142810821533203], [8.86512279510498, 7.171077728271484, 3.7150168418884277, 9.881205558776855], [9.19825553894043, 7.317363739013672, 5.004917621612549, 11.314207077026367]]",raw,True,True,False,raw,1.110873685703666,6.085940837860107,5.6487555503845215,"[4.027746677398682, 3.7174906730651855, 6.584290981292725]","[5.18054127821871, 4.58183710005833, 8.506293468645758]",0.6649482250213623
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,4,full_PPO,True,True,False,False,"[8.539265632629395, 9.17977237701416, 8.711177825927734]","[[8.539265632629395, 5.965526580810547, 3.193142890930176, 8.165852546691895], [9.17977237701416, 7.471142768859863, 4.251698970794678, 10.72127914428711], [8.711177825927734, 5.1023101806640625, 4.943767547607422, 9.054317474365234]]","[[8.539265632629395, 5.965526580810547, 3.193142890930176, 8.165852546691895], [8.774792671203613, 7.471142768859863, 4.251698970794678, 10.72127914428711], [8.711177825927734, 5.1023101806640625, 4.943767547607422, 9.054317474365234]]",raw,True,True,False,raw,1.1063174905817126,6.406130790710449,5.397719383239746,"[4.804645538330078, 3.3509318828582764, 6.707678318023682]","[6.563485748227976, 4.221528847263755, 9.533847669013294]",0.6812241077423096
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,5,joint_W2,True,True,False,False,"[8.67919921875, 9.204912185668945, 9.426846504211426]","[[8.67919921875, 5.118178844451904, 4.94639253616333, 9.064571380615234], [9.204912185668945, 5.752787113189697, 5.388003349304199, 10.123618125915527], [9.426846504211426, 6.889297008514404, 4.899039268493652, 10.785667419433594]]","[[8.67919921875, 5.118178844451904, 4.94639253616333, 9.064571380615234], [9.204912185668945, 5.752787113189697, 5.388003349304199, 10.123618125915527], [9.403173446655273, 6.889297008514404, 4.899039268493652, 10.785667419433594]]",raw,True,True,False,raw,0.7392362008123302,6.948422908782959,6.715205192565918,"[4.713273525238037, 4.866559028625488, 8.416446685791016]","[5.484120997104584, 4.915149483209134, 9.265192542173327]",0.5929892063140869
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,6,full_PPO,True,True,False,False,"[9.191896438598633, 9.234122276306152, 9.475064277648926]","[[9.191896438598633, 5.788041591644287, 5.292946815490723, 10.078601837158203], [9.234122276306152, 6.558369159698486, 6.278831481933594, 11.828472137451172], [9.475064277648926, 6.267580032348633, 5.910548210144043, 11.124044418334961]]","[[9.191896438598633, 5.788041591644287, 5.292946815490723, 10.078601837158203], [9.234122276306152, 6.558369159698486, 6.278831481933594, 11.828472137451172], [9.475064277648926, 6.267580032348633, 5.910548210144043, 11.124044418334961]]",raw,True,True,False,raw,0.7081391049598633,7.237626075744629,7.020071983337402,"[4.942552089691162, 4.3696208000183105, 8.21760082244873]","[5.513673444911748, 4.596653395745028, 8.994786770140173]",0.6555643081665039
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,7,joint_W2,True,True,False,False,"[9.514815330505371, 9.628920555114746, 9.130370140075684]","[[9.514815330505371, 6.304559707641602, 5.987078666687012, 11.22236442565918], [9.628920555114746, 6.654079914093018, 6.131080150604248, 11.666243553161621], [9.130370140075684, 5.8877363204956055, 5.211885452270508, 10.056396484375]]","[[9.514815330505371, 6.304559707641602, 5.987078666687012, 11.22236442565918], [9.628920555114746, 6.654079914093018, 6.131080150604248, 11.666243553161621], [9.130370140075684, 5.8877363204956055, 5.211885452270508, 10.056396484375]]",raw,True,True,False,raw,0.7553062350805723,8.180498123168945,6.7892608642578125,"[5.641814231872559, 5.9785637855529785, 10.445240020751953]","[5.620338784934425, 6.499999876760192, 10.944682484351516]",0.5937528610229492
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,8,old,True,False,False,False,"[9.631362915039062, 9.774450302124023, 8.832990646362305]","[[9.631362915039062, 6.642253875732422, 6.072800159454346, 11.60653018951416], [9.774450302124023, 7.086592197418213, 6.723055839538574, 12.708646774291992], [8.832990646362305, 5.687441825866699, 4.6490654945373535, 9.325186729431152]]","[[9.631362915039062, 6.642253875732422, 6.072800159454346, 11.60653018951416], [9.451090812683105, 7.086592197418213, 6.723055839538574, 12.708646774291992], [8.832990646362305, 5.687441825866699, 4.6490654945373535, 9.325186729431152]]",raw,True,True,False,raw,0.5033226083576319,8.391146659851074,5.679683685302734,"[6.755152225494385, 5.921147346496582, 11.574877738952637]","[7.000000034141865, 6.490909736378859, 12.390319426993505]",0.840599536895752
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,9,old,True,False,False,False,"[9.595695495605469, 9.78064250946045, 9.128235816955566]","[[9.595695495605469, 6.4668498039245605, 6.058718681335449, 11.42486572265625], [9.78064250946045, 7.123030662536621, 6.254825592041016, 12.274284362792969], [9.128235816955566, 5.979896545410156, 4.701749324798584, 9.661951065063477]]","[[9.595695495605469, 6.4668498039245605, 6.058718681335449, 11.42486572265625], [9.686421394348145, 7.123030662536621, 6.254825592041016, 12.274284362792969], [9.128235816955566, 5.979896545410156, 4.701749324798584, 9.661951065063477]]",raw,True,True,False,raw,0.7351182871758968,8.043103218078613,6.178609371185303,"[6.02423620223999, 5.833913326263428, 10.764135360717773]","[6.793928589672823, 6.500000182292884, 12.166474408374267]",0.6653432846069336
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,10,old,True,False,False,False,"[9.614221572875977, 9.897562026977539, 9.725455284118652]","[[9.614221572875977, 6.627720355987549, 6.081158638000488, 11.608600616455078], [9.897562026977539, 7.489880561828613, 6.671882152557373, 13.063329696655273], [9.725455284118652, 7.198089599609375, 6.936591148376465, 13.03468132019043]]","[[9.614221572875977, 6.627720355987549, 6.081158638000488, 11.608600616455078], [9.074178695678711, 7.489880561828613, 6.671882152557373, 13.063329696655273], [8.882701873779297, 7.198089599609375, 6.936591148376465, 13.03468132019043]]",raw,True,True,False,raw,0.6798370043619542,7.766847133636475,7.509484767913818,"[5.707406520843506, 5.062211990356445, 9.509172439575195]","[6.609449256660122, 5.842514598277534, 11.211167813076273]",0.6585423946380615
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,11,old,True,False,False,False,"[9.607820510864258, 9.575939178466797, 8.819265365600586]","[[9.607820510864258, 6.619541645050049, 6.099021911621094, 11.611566543579102], [9.575939178466797, 6.27281379699707, 6.709202766418457, 11.878541946411133], [8.819265365600586, 5.1492228507995605, 5.423490524291992, 9.496370315551758]]","[[9.607820510864258, 6.619541645050049, 6.099021911621094, 11.611566543579102], [9.393624305725098, 6.27281379699707, 6.709202766418457, 11.878541946411133], [8.819265365600586, 5.1492228507995605, 5.423490524291992, 9.496370315551758]]",raw,True,True,False,raw,0.555985739851637,8.218310356140137,6.337780952453613,"[6.780351161956787, 5.38393497467041, 11.07854175567627]","[7.000000128012299, 5.810395688608653, 11.691545015278031]",0.7646949291229248
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,12,old,True,False,False,False,"[9.605639457702637, 9.8405122756958, 8.875924110412598]","[[9.605639457702637, 6.598548889160156, 6.149684906005859, 11.629837036132812], [9.8405122756958, 7.253032684326172, 6.151965141296387, 12.304998397827148], [8.875924110412598, 5.3338623046875, 5.294302940368652, 9.515947341918945]]","[[9.605639457702637, 6.598548889160156, 6.149684906005859, 11.629837036132812], [9.65537166595459, 7.253032684326172, 6.151965141296387, 12.304998397827148], [8.875924110412598, 5.3338623046875, 5.294302940368652, 9.515947341918945]]",raw,True,True,False,raw,0.49665409158301166,8.337961196899414,6.85622501373291,"[6.4755120277404785, 5.464526653289795, 10.730768203735352]","[6.835856221413617, 5.593976670904674, 11.191310846504148]",0.6758475303649902
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,13,old,True,False,False,False,"[9.614114761352539, 9.864479064941406, 9.273221015930176]","[[9.614114761352539, 6.551136016845703, 6.15640926361084, 11.595376014709473], [9.864479064941406, 7.206120491027832, 6.64353084564209, 12.749651908874512], [9.273221015930176, 6.336423397064209, 5.05895471572876, 10.329110145568848]]","[[9.614114761352539, 6.551136016845703, 6.15640926361084, 11.595376014709473], [9.506980895996094, 7.206120491027832, 6.64353084564209, 12.749651908874512], [9.273221015930176, 6.336423397064209, 5.05895471572876, 10.329110145568848]]",raw,True,True,False,raw,0.666717830626037,8.288755416870117,6.573979377746582,"[6.4695940017700195, 5.619696140289307, 10.938620567321777]","[6.999999902470915, 6.49999987248741, 12.354966775530983]",0.6915478706359863
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,14,old,True,False,False,False,"[9.565604209899902, 9.960641860961914, 9.510963439941406]","[[9.565604209899902, 6.525774002075195, 6.122578144073486, 11.543924331665039], [9.960641860961914, 7.196578025817871, 6.776538848876953, 12.873117446899414], [9.510963439941406, 6.821633338928223, 5.16707706451416, 10.930746078491211]]","[[9.565604209899902, 6.525774002075195, 6.122578144073486, 11.543924331665039], [9.397162437438965, 7.196578025817871, 6.776538848876953, 12.873117446899414], [9.510963439941406, 6.821633338928223, 5.16707706451416, 10.930746078491211]]",raw,True,True,False,raw,0.6435385924861009,7.874346733093262,6.909778594970703,"[5.8044047355651855, 4.9707489013671875, 9.658456802368164]","[6.151821354728065, 6.472189523695622, 11.522961726062942]",0.646683931350708
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,15,old,True,False,False,False,"[9.63333511352539, 9.500175476074219, 8.926573753356934]","[[9.63333511352539, 6.574429512023926, 6.186275005340576, 11.640722274780273], [9.500175476074219, 6.341021537780762, 6.470368385314941, 11.699793815612793], [8.926573753356934, 5.301712512969971, 5.500707626342773, 9.730009078979492]]","[[9.63333511352539, 6.574429512023926, 6.186275005340576, 11.640722274780273], [9.489809036254883, 6.341021537780762, 6.470368385314941, 11.699793815612793], [8.926573753356934, 5.301712512969971, 5.500707626342773, 9.730009078979492]]",raw,True,True,False,raw,0.6044264990273872,8.243901252746582,6.149465084075928,"[6.982919216156006, 5.6120805740356445, 11.457456588745117]","[7.00000023964168, 5.748238990758387, 11.609419640255776]",0.6634352207183838
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,16,old,True,False,False,False,"[9.567916870117188, 9.91901683807373, 9.458044052124023]","[[9.567916870117188, 6.523467540740967, 6.144286632537842, 11.542394638061523], [9.91901683807373, 7.297423362731934, 6.848430633544922, 13.045854568481445], [9.458044052124023, 6.27228307723999, 6.137639045715332, 11.27882194519043]]","[[9.567916870117188, 6.523467540740967, 6.144286632537842, 11.542394638061523], [9.05965805053711, 7.297423362731934, 6.848430633544922, 13.045854568481445], [9.458044052124023, 6.27228307723999, 6.137639045715332, 11.27882194519043]]",raw,True,True,False,raw,0.5167910301654255,8.008275032043457,7.084938049316406,"[5.652597427368164, 5.421615123748779, 9.887399673461914]","[6.351567639321256, 6.222463896765926, 11.424666224001326]",0.7395710945129395
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,17,old,True,False,False,False,"[9.632562637329102, 9.886093139648438, 8.936338424682617]","[[9.632562637329102, 6.6654534339904785, 6.153820514678955, 11.712722778320312], [9.886093139648438, 7.100208282470703, 6.53264045715332, 12.532848358154297], [8.936338424682617, 5.794772148132324, 4.984958648681641, 9.682160377502441]]","[[9.632562637329102, 6.6654534339904785, 6.153820514678955, 11.712722778320312], [9.756139755249023, 7.100208282470703, 6.53264045715332, 12.532848358154297], [8.936338424682617, 5.794772148132324, 4.984958648681641, 9.682160377502441]]",raw,True,True,False,raw,0.40422923453721415,7.781513214111328,6.103949546813965,"[5.777623176574707, 5.342300891876221, 10.007425308227539]","[6.999999986278783, 6.076243400530683, 11.903999691023907]",0.6705389022827148
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,18,old,True,False,False,False,"[9.620226860046387, 9.85905647277832, 9.609699249267578]","[[9.620226860046387, 6.539499282836914, 6.125460147857666, 11.552529335021973], [9.85905647277832, 6.811698913574219, 6.604331016540527, 12.273094177246094], [9.609699249267578, 6.4169158935546875, 6.518230438232422, 11.803914070129395]]","[[9.620226860046387, 6.539499282836914, 6.125460147857666, 11.552529335021973], [9.775880813598633, 6.811698913574219, 6.604331016540527, 12.273094177246094], [9.585681915283203, 6.4169158935546875, 6.518230438232422, 11.803914070129395]]",raw,True,True,False,raw,0.807613111464368,7.784646034240723,7.356605529785156,"[5.488691806793213, 4.875678062438965, 9.223538398742676]","[6.11862207314689, 5.548763148979513, 10.519862099843175]",0.6367719173431396
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,19,old,True,False,False,False,"[9.595267295837402, 9.533448219299316, 8.78515338897705]","[[9.595267295837402, 6.579790115356445, 6.017482757568359, 11.5051851272583], [9.533448219299316, 6.3781418800354, 6.5746331214904785, 11.86240005493164], [8.78515338897705, 5.107171535491943, 5.471426010131836, 9.494075775146484]]","[[9.595267295837402, 6.579790115356445, 6.017482757568359, 11.5051851272583], [9.476037979125977, 6.3781418800354, 6.5746331214904785, 11.86240005493164], [8.78515338897705, 5.107171535491943, 5.471426010131836, 9.494075775146484]]",raw,True,True,False,raw,0.5566007923937392,8.316510200500488,7.137558937072754,"[6.628492832183838, 5.429538249969482, 10.889790534973145]","[6.999999886958524, 6.258780680933936, 12.107793586530276]",0.5643649101257324
