env,seed,metric,combo,inner_reward,outer_reward,job,cycle,steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,cost_mean,event,excess
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,4,2400,exploration,20,6.488054705543908,4.761112315340432,1.726942390203476,0.05,0.45,"[4.699217088520527, 3.742467279732227]","[0.45, 0.1]","[0.10596095323562622, 0.02640671730041504]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,4,2400,selection,12,8.745174872040904,8.455359505772746,0.28981536626815796,0.6666666666666666,0.3333333333333333,"[5.739916086196899, 4.654178698857625]","[0.3333333333333333, 0.16666666666666666]","[0.04447266128328111, 0.003452301025390625]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,4,2400,acceptance,8,8.52163381758146,8.52163381758146,0.0,1.0,0.0,"[5.471795320510864, 4.1516783237457275]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,5,2880,exploration,20,6.331085154031753,6.224326097582817,0.10675905644893646,0.45,0.1,"[3.77653975635767, 3.171602502465248]","[0.1, 0.0]","[0.013078999519348145, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,5,2880,selection,12,8.706528615105587,8.542911282329198,0.16361733277638754,0.6666666666666666,0.3333333333333333,"[5.783184051513672, 4.941676735877991]","[0.3333333333333333, 0.0]","[0.031979428397284605, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,5,2880,acceptance,8,8.776495141792111,8.776495141792111,0.0,1.0,0.0,"[5.4027183055877686, 4.776127874851227]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,6,3360,exploration,20,6.247191609865986,4.073939340240322,2.1732522696256638,0.05,0.35,"[3.4134198144078254, 4.429396563768387]","[0.05, 0.3]","[0.04743396441141764, 0.10077546437581379]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,6,3360,selection,12,8.840956728247692,8.696749300348648,0.14420742789904276,0.6666666666666666,0.3333333333333333,"[5.08074955145518, 5.595433831214905]","[0.25, 0.25]","[0.015098512172698975, 0.00935127337773641]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,6,3360,acceptance,8,8.981293267384173,8.981293267384173,0.0,1.0,0.0,"[5.4158759117126465, 5.3426854610443115]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,7,3840,exploration,20,7.267133434978314,4.511121740308591,2.7560116946697235,0.2,0.45,"[5.659701132774353, 4.079950106143952]","[0.4, 0.15]","[0.14731512864430746, 0.038488364219665526]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,7,3840,selection,12,9.126093642328245,8.20597448092109,0.9201191614071528,0.5833333333333334,0.4166666666666667,"[4.875367005666097, 6.231985489527385]","[0.0, 0.4166666666666667]","[0.0, 0.07311289840274386]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,7,3840,acceptance,8,8.990477329306305,8.990477329306305,0.0,1.0,0.0,"[5.448326945304871, 5.320266842842102]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,8,4320,exploration,20,6.5254844203882385,4.526685692399041,1.9987987279891968,0.3,0.4,"[4.432319037616253, 4.028015494346619]","[0.25, 0.2]","[0.0923405369122823, 0.04024452765782675]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,8,4320,selection,12,9.008231283375062,8.69120267147664,0.31702861189842224,0.3333333333333333,0.6666666666666666,"[5.366523861885071, 5.658377369244893]","[0.3333333333333333, 0.3333333333333333]","[0.04110480679406061, 0.012870881292555056]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,8,4320,acceptance,8,9.037993003753947,9.037993003753947,0.0,1.0,0.0,"[5.350480437278748, 5.404115438461304]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,9,4800,exploration,20,6.5985263027297325,3.8649840913759532,2.733542211353779,0.0,0.7,"[4.613261367380619, 4.861440466344357]","[0.4, 0.35]","[0.13695956071217852, 0.06251371701558431]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,9,4800,selection,12,9.196609014001055,9.121628308024569,0.0749807059764862,0.5833333333333334,0.4166666666666667,"[5.615243156750997, 5.806984384854634]","[0.08333333333333333, 0.3333333333333333]","[0.003928436173333068, 0.010005606545342346]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,9,4800,acceptance,8,8.958214294561184,8.958214294561184,0.0,1.0,0.0,"[5.332568526268005, 5.348729610443115]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,10,5280,exploration,20,6.282043840531841,4.2762217631383095,2.005822077393532,0.15,0.4,"[3.465266466140747, 4.596463572978974]","[0.15, 0.4]","[0.06564361651738485, 0.05722926060358684]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,10,5280,selection,12,8.920889001432807,8.432159226480872,0.4887297749519348,0.6666666666666666,0.3333333333333333,"[5.435529947280884, 5.446398893992106]","[0.3333333333333333, 0.3333333333333333]","[0.048645940091874874, 0.0216051936149597]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,10,5280,acceptance,8,9.037884074472823,9.037884074472823,0.0,1.0,0.0,"[5.424535274505615, 5.504377841949463]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,11,5760,exploration,20,6.474926663634832,3.5597561505413617,2.9151705130934715,0.15,0.45,"[3.994403971731663, 4.538670086860657]","[0.25, 0.3]","[0.10378592809041343, 0.07217555046081543]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,11,5760,selection,12,8.886682014060595,8.478390445701855,0.4082915683587392,0.6666666666666666,0.3333333333333333,"[5.451150218645732, 5.5087595383326216]","[0.3333333333333333, 0.16666666666666666]","[0.059061149756113686, 0.0026962823337978725]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,11,5760,acceptance,8,8.963271631160751,8.963271631160751,0.0,1.0,0.0,"[5.425809264183044, 5.255368947982788]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,12,6240,exploration,20,7.5809984694854915,3.259216543628427,4.321781925857067,0.25,0.6,"[5.732598632574081, 5.248975998163223]","[0.4, 0.3]","[0.1637150327364604, 0.08214336236317951]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,12,6240,selection,12,8.68889226260835,8.088902942767284,0.599989319841067,0.6666666666666666,0.3333333333333333,"[5.187036732832591, 5.550395210584004]","[0.3333333333333333, 0.3333333333333333]","[0.03434807062149048, 0.046699841817220054]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,12,6240,acceptance,8,8.996976563800127,8.996976563800127,0.0,1.0,0.0,"[5.4668720960617065, 5.361878752708435]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,13,6720,exploration,20,6.5149485456431275,4.8498617547238245,1.665086790919304,0.1,0.45,"[4.707367944717407, 4.171664018929005]","[0.3, 0.2]","[0.09628400802612305, 0.03695002396901448]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,13,6720,selection,12,9.04052190646762,8.7607672081911,0.2797546982765198,0.6666666666666666,0.3333333333333333,"[5.654070258140564, 5.435947259267171]","[0.3333333333333333, 0.0]","[0.04464787244796753, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,13,6720,acceptance,8,9.019113677600398,9.019113677600398,0.0,1.0,0.0,"[5.315820336341858, 5.379916787147522]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,14,7200,exploration,20,6.808428626477834,5.12023333829653,1.688195288181305,0.2,0.55,"[4.594721919298172, 4.755293546617031]","[0.25, 0.3]","[0.051036902268727626, 0.09459723234176635]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,14,7200,selection,12,8.977480693145965,8.765694735928749,0.2117859572172165,0.5,0.5,"[6.080462733904521, 5.491445263226827]","[0.5, 0.0]","[0.03997593455844454, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,14,7200,acceptance,8,9.0433374423068,9.0433374423068,0.0,1.0,0.0,"[5.380940079689026, 5.3730984926223755]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,15,7680,exploration,20,6.937844876036979,3.9000547936419023,3.0377900823950768,0.15,0.45,"[4.892645400762558, 4.358517438173294]","[0.3, 0.3]","[0.11115930080413819, 0.08247036933898926]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,15,7680,selection,12,8.766217568867388,8.440982713652632,0.32523485521475476,0.6666666666666666,0.3333333333333333,"[5.049750049908956, 5.593513925870259]","[0.3333333333333333, 0.25]","[0.0398097038269043, 0.011232660876380085]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,15,7680,acceptance,8,8.974663471290842,8.974663471290842,0.0,1.0,0.0,"[5.561327934265137, 5.424264907836914]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,16,8160,exploration,20,6.471927399701672,4.984373371071415,1.4875540286302567,0.2,0.35,"[4.381603200733662, 3.938493511080742]","[0.3, 0.1]","[0.08547309239705404, 0.027027372519175218]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,16,8160,selection,12,8.899124823451954,8.439300693512875,0.4598241299390793,0.6666666666666666,0.3333333333333333,"[5.174653967221578, 5.714074770609538]","[0.3333333333333333, 0.3333333333333333]","[0.01194945971171063, 0.04273137119081286]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,16,8160,acceptance,8,8.993106663553046,8.987384468642997,0.0057221949100494385,0.75,0.25,"[5.526555895805359, 5.273690342903137]","[0.25, 0.0]","[0.0011444489161173688, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,17,8640,exploration,20,7.206826982520289,3.416398880503839,3.790428102016449,0.1,0.6,"[5.032676160335541, 5.349504148960113]","[0.35, 0.45]","[0.11161899169286094, 0.15348283052444459]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,17,8640,selection,12,8.820626697493328,8.388509414149059,0.4321172833442688,0.6666666666666666,0.3333333333333333,"[5.635704477628072, 5.1585705280303955]","[0.3333333333333333, 0.0]","[0.06278100278642444, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,17,8640,acceptance,8,8.991177367419004,8.991177367419004,0.0,1.0,0.0,"[5.637366056442261, 5.443821549415588]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,18,9120,exploration,20,6.4091441475693145,4.326703309351578,2.0824408382177353,0.1,0.35,"[4.353546422719956, 3.562923538684845]","[0.3, 0.15]","[0.07019795576731364, 0.06723700364430744]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,18,9120,selection,12,8.628324869234106,7.8161398102429915,0.8121850589911143,0.5833333333333334,0.4166666666666667,"[5.859288275241852, 4.7522263924280805]","[0.4166666666666667, 0.0]","[0.09393444326188828, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,18,9120,acceptance,8,8.450706471663944,8.450706471663944,0.0,1.0,0.0,"[4.66235476732254, 4.4164628982543945]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,19,9600,exploration,20,6.82360831723432,4.635904335238738,2.1877039819955826,0.2,0.4,"[4.605185449123383, 4.4262383952736855]","[0.3, 0.2]","[0.1265532374382019, 0.03546988566716512]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,19,9600,selection,12,8.820518229847584,8.631947139348025,0.18857109049956003,0.6666666666666666,0.3333333333333333,"[5.131211857000987, 5.72355842590332]","[0.3333333333333333, 0.3333333333333333]","[0.018437279595269102, 0.015557381841871479]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,19,9600,acceptance,8,8.979383897595108,8.979383897595108,0.0,1.0,0.0,"[5.6962891817092896, 5.493447661399841]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,20,10080,exploration,20,6.104144078182289,5.3412746605149,0.7628694176673889,0.25,0.25,"[3.0908919304609297, 3.9963552981615065]","[0.05, 0.25]","[0.034523534774780276, 0.023530491193135585]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,20,10080,selection,12,8.952107805653455,8.330104553345882,0.6220032523075739,0.5833333333333334,0.4166666666666667,"[5.510453740755717, 5.89909287293752]","[0.3333333333333333, 0.4166666666666667]","[0.06223776605394151, 0.024406989415486652]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,20,10080,acceptance,8,8.97592989075929,8.97592989075929,0.0,1.0,0.0,"[5.57568359375, 5.3793171644210815]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,21,10560,exploration,20,6.444549502725714,5.887170465583914,0.5573790371417999,0.25,0.25,"[3.6577443942427634, 4.367910411953926]","[0.05, 0.2]","[0.014852150281270349, 0.03813827037811281]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,21,10560,selection,12,9.233847239163394,8.466109984663005,0.7677372545003891,0.5,0.5,"[5.900786479314168, 6.154137889544169]","[0.3333333333333333, 0.5]","[0.022485348913404684, 0.056202623579237186]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,21,10560,acceptance,8,9.02607488189824,9.02607488189824,0.0,1.0,0.0,"[5.4423346519470215, 5.381716966629028]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,22,11040,exploration,20,7.117077090912498,3.463416629605927,3.653660461306572,0.2,0.55,"[5.448193860054016, 4.430903536081314]","[0.45, 0.3]","[0.17271574338277182, 0.07046420574188231]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,22,11040,selection,12,8.614279120012606,8.465163249616309,0.14911587039629617,0.6666666666666666,0.3333333333333333,"[5.144956131776174, 5.2671477397282915]","[0.3333333333333333, 0.0]","[0.028419633706410746, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,22,11040,acceptance,8,8.989294507796878,8.989294507796878,0.0,1.0,0.0,"[5.459028482437134, 5.339839458465576]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,23,11520,exploration,20,7.248757272604854,5.844983398560435,1.4037738740444183,0.3,0.5,"[5.204347425699234, 4.3805324107408525]","[0.35, 0.3]","[0.07852157751719158, 0.05330126682917278]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,23,11520,selection,12,8.813137868370783,8.535866647289367,0.27727122108141583,0.6666666666666666,0.3333333333333333,"[5.358075221379598, 5.187334418296814]","[0.3333333333333333, 0.0]","[0.04480416244930693, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,23,11520,acceptance,8,9.000679510948249,9.000679510948249,0.0,1.0,0.0,"[5.085366487503052, 5.328268647193909]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,24,12000,exploration,20,7.001205658246763,5.092327257324942,1.9088784009218216,0.1,0.5,"[4.644629508256912, 4.842820423841476]","[0.3, 0.4]","[0.06812191406885781, 0.06722354888916017]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,24,12000,selection,12,8.962280606298009,8.551425044803182,0.41085556149482727,0.6666666666666666,0.3333333333333333,"[5.571665525436401, 5.611322681109111]","[0.3333333333333333, 0.3333333333333333]","[0.018015490637885195, 0.03240740961498684]"
DiagReachK2,187,KL,RR,raw,raw,development_DiagReachK2_s187_KL_RR,24,12000,acceptance,8,9.011906652059405,9.011906652059405,0.0,1.0,0.0,"[5.551382899284363, 5.403770208358765]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,0,480,exploration,20,6.424785625101068,4.265839304686525,2.158946320414543,0.2,0.4,"[4.442942391335964, 3.6377375394105913]","[0.2, 0.2]","[0.09764036337534586, 0.03919123013814291]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,0,480,selection,12,8.840215956171354,8.732888604203861,0.1073273519674937,0.6666666666666666,0.3333333333333333,"[5.69846248626709, 4.976629734039307]","[0.25, 0.08333333333333333]","[0.020992590321434874, 0.0004728833834330241]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,0,480,acceptance,8,8.527310009743088,8.527310009743088,0.0,1.0,0.0,"[5.57823634147644, 4.221619129180908]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,1,960,exploration,20,6.317209709535819,3.1650437899935056,3.1521659195423126,0.15,0.55,"[4.43487134128809, 4.425499394536018]","[0.35, 0.3]","[0.16576640208562216, 0.06015518506368002]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,1,960,selection,12,8.186839994493251,7.745911704205597,0.4409282902876536,0.3333333333333333,0.3333333333333333,"[5.035384972890218, 4.4102267026901245]","[0.3333333333333333, 0.0]","[0.06320751375622219, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,1,960,acceptance,8,8.600977857131511,8.600977857131511,0.0,1.0,0.0,"[5.454381585121155, 4.26933753490448]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,2,1440,exploration,20,5.9017033016495395,4.623467799108474,1.2782355025410652,0.4,0.2,"[3.631485065817833, 3.408883085846901]","[0.1, 0.15]","[0.03723158836364746, 0.050667405128479004]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,2,1440,selection,12,8.440146475316334,8.232855105679482,0.20729136963685355,0.6666666666666666,0.3333333333333333,"[5.979894081751506, 3.9453243811925254]","[0.3333333333333333, 0.0]","[0.03670874569151137, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,2,1440,acceptance,8,8.570180071657525,8.570180071657525,0.0,1.0,0.0,"[5.450414180755615, 4.215962171554565]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,3,1920,exploration,20,5.999298137034639,4.582100060190424,1.4171980768442154,0.05,0.2,"[3.904589319229126, 3.5034965887665748]","[0.1, 0.15]","[0.02665252288182577, 0.05766008694966633]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,3,1920,selection,12,8.530424267596876,8.033678711003935,0.4967455565929413,0.3333333333333333,0.6666666666666666,"[6.344672799110413, 4.40258127450943]","[0.6666666666666666, 0.0]","[0.08747331301371257, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,3,1920,acceptance,8,8.543914220342412,8.543914220342412,0.0,1.0,0.0,"[5.5321044921875, 4.33285129070282]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,4,2400,exploration,20,6.488054705543908,4.761112315340432,1.726942390203476,0.05,0.45,"[4.699217088520527, 3.742467279732227]","[0.45, 0.1]","[0.10596095323562622, 0.02640671730041504]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,4,2400,selection,12,8.745174872040904,8.455359505772746,0.28981536626815796,0.6666666666666666,0.3333333333333333,"[5.739916086196899, 4.654178698857625]","[0.3333333333333333, 0.16666666666666666]","[0.04447266128328111, 0.003452301025390625]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,4,2400,acceptance,8,8.52163381758146,8.52163381758146,0.0,1.0,0.0,"[5.471795320510864, 4.1516783237457275]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,5,2880,exploration,20,6.331085154031753,6.224326097582817,0.10675905644893646,0.45,0.1,"[3.77653975635767, 3.171602502465248]","[0.1, 0.0]","[0.013078999519348145, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,5,2880,selection,12,8.706528615105587,8.542911282329198,0.16361733277638754,0.6666666666666666,0.3333333333333333,"[5.783184051513672, 4.941676735877991]","[0.3333333333333333, 0.0]","[0.031979428397284605, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,5,2880,acceptance,8,8.776495141792111,8.776495141792111,0.0,1.0,0.0,"[5.4027183055877686, 4.776127874851227]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,6,3360,exploration,20,6.247191609865986,4.073939340240322,2.1732522696256638,0.05,0.35,"[3.4134198144078254, 4.429396563768387]","[0.05, 0.3]","[0.04743396441141764, 0.10077546437581379]"
DiagReachK2,187,KL,RS,raw,shaped,development_DiagReachK2_s187_KL_RS,6,3360,selection,12,8.840956728247692,8.696749300348648,0.14420742789904276,0.6666666666666666,0.3333333333333333,"[5.08074955145518, 5.595433831214905]","[0.25, 0.25]","[0.015098512172698975, 0.00935127337773641]"
