job,env,metric,combo,seed,cycle,channel,episodes,events,zero_event,all_event,firsthit_adv_zero,continuous_adv_zero,firsthit_adv_std,continuous_adv_std
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,5,1,20,1,False,False,False,False,0.22941575944423676,1.3300387859344482
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,5,2,20,1,False,False,False,False,0.22941575944423676,2.2403836250305176
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,6,0,20,5,False,False,False,False,0.44968441128730774,1.2425990104675293
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,6,1,20,4,False,False,False,False,0.40853092074394226,1.7138442993164062
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,6,2,20,2,False,False,False,False,0.3095136880874634,2.437502145767212
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,7,0,20,10,False,False,False,False,0.5143373608589172,1.6536290645599365
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,7,1,20,2,False,False,False,False,0.3023453950881958,1.1872586011886597
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,7,2,20,3,False,False,False,False,0.3659062087535858,1.8872787952423096
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,8,0,20,4,False,False,False,False,0.41747382283210754,1.10358464717865
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,8,1,20,4,False,False,False,False,0.41747382283210754,1.4383549690246582
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,8,2,20,2,False,False,False,False,0.31578949093818665,2.1692452430725098
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,9,0,20,7,False,False,False,False,0.49419528245925903,1.5274641513824463
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,9,1,20,4,False,False,False,False,0.40054211020469666,1.7451380491256714
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,9,2,20,3,False,False,False,False,0.3598629832267761,2.6561527252197266
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,10,0,20,5,False,False,False,False,0.4530088007450104,1.2972394227981567
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,10,1,20,3,False,False,False,False,0.3758646249771118,1.5625149011611938
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,10,2,20,1,False,False,False,False,0.22941575944423676,2.2252843379974365
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,11,0,20,10,False,False,False,False,0.517246425151825,1.3520971536636353
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,11,1,20,0,True,False,True,False,0.0,1.2572529315948486
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,11,2,20,5,False,False,False,False,0.4468521177768707,2.281405210494995
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,12,0,20,8,False,False,False,False,0.5071055293083191,1.302496075630188
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,12,1,20,1,False,False,False,False,0.20942696928977966,1.5359587669372559
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,12,2,20,3,False,False,False,False,0.36590614914894104,2.0230915546417236
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,13,0,20,11,False,False,False,False,0.5205827951431274,1.509944200515747
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,13,1,20,5,False,False,False,False,0.4300035536289215,1.8411868810653687
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,13,2,20,4,False,False,False,False,0.41330593824386597,2.6619129180908203
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,14,0,20,5,False,False,False,False,0.4501974582672119,1.4466410875320435
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,14,1,20,2,False,False,False,False,0.30310797691345215,1.6627413034439087
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,14,2,20,2,False,False,False,False,0.3095136880874634,2.130528450012207
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,15,0,20,5,False,False,False,False,0.4326793849468231,1.5901235342025757
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,15,1,20,1,False,False,False,False,0.22941575944423676,1.3005467653274536
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,15,2,20,2,False,False,False,False,0.3095136880874634,2.475470542907715
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,16,0,20,7,False,False,False,False,0.5020732283592224,1.515092372894287
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,16,1,20,1,False,False,False,False,0.20942695438861847,1.249735713005066
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,16,2,20,3,False,False,False,False,0.3758646249771118,2.234980821609497
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,17,0,20,7,False,False,False,False,0.49838149547576904,1.2776004076004028
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,17,1,20,0,True,False,True,False,0.0,1.4057447910308838
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,17,2,20,1,False,False,False,False,0.22941577434539795,1.8239766359329224
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,18,0,20,4,False,False,False,False,0.40484142303466797,1.5800580978393555
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,18,1,20,0,True,False,True,False,0.0,1.0862839221954346
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,18,2,20,2,False,False,False,False,0.31578949093818665,1.9918664693832397
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,19,0,20,9,False,False,False,False,0.5134389400482178,1.8639369010925293
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,19,1,20,1,False,False,False,False,0.22941575944423676,1.5564318895339966
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,19,2,20,2,False,False,False,False,0.31578949093818665,2.3815057277679443
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,20,0,20,2,False,False,False,False,0.31578952074050903,0.825354814529419
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,20,1,20,6,False,False,False,False,0.4731965959072113,1.369894027709961
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,20,2,20,3,False,False,False,False,0.371229887008667,1.7856519222259521
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,21,0,20,5,False,False,False,False,0.44736841320991516,1.516700267791748
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,21,1,20,6,False,False,False,False,0.4695236086845398,1.6202507019042969
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,21,2,20,3,False,False,False,False,0.35501939058303833,2.252516031265259
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,22,0,20,9,False,False,False,False,0.5105081796646118,1.551695704460144
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,22,1,20,10,False,False,False,False,0.5185835957527161,1.7967960834503174
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,22,2,20,6,False,False,False,False,0.4665643870830536,2.3432512283325195
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,23,0,20,4,False,False,False,False,0.40054211020469666,1.458630919456482
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,23,1,20,5,False,False,False,False,0.44968441128730774,1.7391053438186646
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,23,2,20,4,False,False,False,False,0.40853092074394226,2.468132495880127
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,24,0,20,2,False,False,False,False,0.3095136880874634,0.9852877855300903
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,24,1,20,1,False,False,False,False,0.21964885294437408,1.3261114358901978
development_DiagReachK3_s186_W2_SS,DiagReachK3,W2,SS,186,24,2,20,0,True,False,True,False,0.0,1.6986925601959229
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,0,0,20,3,False,False,False,False,0.3712298572063446,2.1016647815704346
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,0,1,20,6,False,False,False,False,0.46209004521369934,1.8186588287353516
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,0,2,20,3,False,False,False,False,0.371229887008667,3.041412830352783
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,1,0,20,6,False,False,False,False,0.46582165360450745,2.3988935947418213
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,1,1,20,3,False,False,False,False,0.3611436188220978,2.0214200019836426
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,1,2,20,3,False,False,False,False,0.3758646249771118,3.38314151763916
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,2,0,20,5,False,False,False,False,0.4440017640590668,2.2940127849578857
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,2,1,20,6,False,False,False,False,0.467305988073349,2.177192211151123
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,2,2,20,3,False,False,False,False,0.3758646547794342,3.1121957302093506
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,3,0,20,4,False,False,False,False,0.39938780665397644,2.212458848953247
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,3,1,20,3,False,False,False,False,0.3659061789512634,1.6946213245391846
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,3,2,20,1,False,False,False,False,0.22941572964191437,3.0400259494781494
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,4,0,20,6,False,False,False,False,0.4615902304649353,2.276853322982788
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,4,1,20,5,False,False,False,False,0.45300886034965515,1.3993123769760132
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,4,2,20,4,False,False,False,False,0.41747382283210754,2.6610898971557617
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,5,0,20,4,False,False,False,False,0.40853092074394226,2.0659701824188232
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,5,1,20,5,False,False,False,False,0.45300883054733276,1.881215214729309
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,5,2,20,4,False,False,False,False,0.41330593824386597,3.1691038608551025
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,6,0,20,6,False,False,False,False,0.4695236384868622,2.6608762741088867
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,6,1,20,5,False,False,False,False,0.4216005206108093,2.2987124919891357
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,6,2,20,4,False,False,False,False,0.40169310569763184,4.133882522583008
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,7,0,20,3,False,False,False,False,0.3758646547794342,1.5577008724212646
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,7,1,20,5,False,False,False,False,0.4496844410896301,1.4903662204742432
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,7,2,20,2,False,False,False,False,0.31578949093818665,2.309485673904419
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,8,0,20,6,False,False,False,False,0.46209004521369934,2.383342742919922
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,8,1,20,4,False,False,False,False,0.4011179804801941,1.994676113128662
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,8,2,20,3,False,False,False,False,0.371229887008667,3.2424943447113037
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,9,0,20,4,False,False,False,False,0.42105263471603394,1.946042537689209
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,9,1,20,2,False,False,False,False,0.3095136880874634,1.1258221864700317
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,9,2,20,1,False,False,False,False,0.22941572964191437,2.6159188747406006
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,10,0,20,3,False,False,False,False,0.35501939058303833,1.746854543685913
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,10,1,20,5,False,False,False,False,0.43956032395362854,1.8762800693511963
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,10,2,20,4,False,False,False,False,0.41330593824386597,2.8457045555114746
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,11,0,20,8,False,False,False,False,0.5107342004776001,2.181626796722412
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,11,1,20,3,False,False,False,False,0.371229887008667,1.3130854368209839
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,11,2,20,5,False,False,False,False,0.45300886034965515,2.8806793689727783
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,12,0,20,5,False,False,False,False,0.4326794147491455,2.281761407852173
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,12,1,20,3,False,False,False,False,0.36590614914894104,1.5434224605560303
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,12,2,20,3,False,False,False,False,0.36114364862442017,3.2741501331329346
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,13,0,20,5,False,False,False,False,0.4429607093334198,1.8333467245101929
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,13,1,20,9,False,False,False,False,0.5176924467086792,1.6550408601760864
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,13,2,20,4,False,False,False,False,0.41747382283210754,2.317537546157837
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,14,0,20,4,False,False,False,False,0.40484142303466797,1.9680132865905762
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,14,1,20,6,False,False,False,False,0.46631693840026855,1.7387161254882812
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,14,2,20,5,False,False,False,False,0.4530088007450104,3.1359410285949707
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,15,0,20,4,False,False,False,False,0.41386404633522034,1.7305115461349487
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,15,1,20,8,False,False,False,False,0.5057380795478821,1.5952513217926025
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,15,2,20,4,False,False,False,False,0.41747382283210754,2.657680034637451
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,16,0,20,7,False,False,False,False,0.489501953125,1.8128154277801514
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,16,1,20,4,False,False,False,False,0.3973597288131714,1.8624955415725708
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,16,2,20,4,False,False,False,False,0.4096594452857971,2.9431357383728027
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,17,0,20,5,False,False,False,False,0.4458177387714386,1.8375478982925415
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,17,1,20,5,False,False,False,False,0.4334788918495178,1.450399398803711
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,17,2,20,5,False,False,False,False,0.44968441128730774,2.7982027530670166
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,18,0,20,3,False,False,False,False,0.3563174605369568,1.4201762676239014
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,18,1,20,4,False,False,False,False,0.39356550574302673,1.8242747783660889
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,18,2,20,2,False,False,False,False,0.3023454546928406,2.6275904178619385
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,19,0,20,6,False,False,False,False,0.4673059582710266,2.670473098754883
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,19,1,20,3,False,False,False,False,0.36590614914894104,1.1882394552230835
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,19,2,20,4,False,False,False,False,0.4085308909416199,3.575924873352051
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,20,0,20,6,False,False,False,False,0.4625893235206604,2.267589807510376
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,20,1,20,5,False,False,False,False,0.435073584318161,1.3115357160568237
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,20,2,20,5,False,False,False,False,0.43956032395362854,2.799832344055176
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,21,0,20,6,False,False,False,False,0.47221994400024414,1.9339990615844727
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,21,1,20,3,False,False,False,False,0.371229887008667,1.3824331760406494
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,21,2,20,3,False,False,False,False,0.36653652787208557,2.78594708442688
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,22,0,20,8,False,False,False,False,0.5045956373214722,2.1634137630462646
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,22,1,20,0,True,False,True,False,0.0,1.3688700199127197
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,22,2,20,1,False,False,False,False,0.22941575944423676,2.4572761058807373
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,23,0,20,9,False,False,False,False,0.4951286017894745,2.4992966651916504
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,23,1,20,8,False,False,False,False,0.49536165595054626,1.5681195259094238
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,23,2,20,9,False,False,False,False,0.5150101780891418,3.3627824783325195
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,24,0,20,8,False,False,False,False,0.5027623772621155,1.7135623693466187
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,24,1,20,4,False,False,False,False,0.4054112136363983,1.4244190454483032
development_DiagReachK3_s187_KL_RS,DiagReachK3,KL,RS,187,24,2,20,2,False,False,False,False,0.29578447341918945,2.3619399070739746
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,0,0,20,3,False,False,False,False,0.3712298572063446,2.1016647815704346
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,0,1,20,6,False,False,False,False,0.46209004521369934,1.8186588287353516
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,0,2,20,3,False,False,False,False,0.371229887008667,3.041412830352783
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,1,0,20,6,False,False,False,False,0.46582165360450745,2.3988935947418213
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,1,1,20,3,False,False,False,False,0.3611436188220978,2.0214200019836426
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,1,2,20,3,False,False,False,False,0.3758646249771118,3.38314151763916
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,2,0,20,5,False,False,False,False,0.4440017640590668,2.2940127849578857
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,2,1,20,6,False,False,False,False,0.467305988073349,2.177192211151123
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,2,2,20,3,False,False,False,False,0.3758646547794342,3.1121957302093506
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,3,0,20,4,False,False,False,False,0.39938780665397644,2.212458848953247
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,3,1,20,3,False,False,False,False,0.3659061789512634,1.6946213245391846
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,3,2,20,1,False,False,False,False,0.22941572964191437,3.0400259494781494
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,4,0,20,6,False,False,False,False,0.4615902304649353,2.276853322982788
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,4,1,20,5,False,False,False,False,0.45300886034965515,1.3993123769760132
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,4,2,20,4,False,False,False,False,0.41747382283210754,2.6610898971557617
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,5,0,20,4,False,False,False,False,0.40853092074394226,2.0659701824188232
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,5,1,20,5,False,False,False,False,0.45300883054733276,1.881215214729309
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,5,2,20,4,False,False,False,False,0.41330593824386597,3.1691038608551025
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,6,0,20,6,False,False,False,False,0.4695236384868622,2.6608762741088867
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,6,1,20,5,False,False,False,False,0.4216005206108093,2.2987124919891357
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,6,2,20,4,False,False,False,False,0.40169310569763184,4.133882522583008
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,7,0,20,3,False,False,False,False,0.3758646547794342,1.5577008724212646
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,7,1,20,5,False,False,False,False,0.4496844410896301,1.4903662204742432
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,7,2,20,2,False,False,False,False,0.31578949093818665,2.309485673904419
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,8,0,20,6,False,False,False,False,0.46209004521369934,2.383342742919922
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,8,1,20,4,False,False,False,False,0.4011179804801941,1.994676113128662
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,8,2,20,3,False,False,False,False,0.371229887008667,3.2424943447113037
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,9,0,20,4,False,False,False,False,0.42105263471603394,1.946042537689209
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,9,1,20,2,False,False,False,False,0.3095136880874634,1.1258221864700317
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,9,2,20,1,False,False,False,False,0.22941572964191437,2.6159188747406006
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,10,0,20,4,False,False,False,False,0.40484142303466797,1.5823420286178589
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,10,1,20,5,False,False,False,False,0.4310758411884308,1.810101866722107
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,10,2,20,5,False,False,False,False,0.44968441128730774,2.673786163330078
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,11,0,20,9,False,False,False,False,0.5190284848213196,2.0161948204040527
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,11,1,20,5,False,False,False,False,0.4496844410896301,1.2518587112426758
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,11,2,20,6,False,False,False,False,0.4775669276714325,2.642265796661377
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,12,0,20,6,False,False,False,False,0.4640839695930481,2.125566244125366
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,12,1,20,5,False,False,False,False,0.4496844410896301,1.4880691766738892
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,12,2,20,4,False,False,False,False,0.4096594452857971,3.031458854675293
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,13,0,20,7,False,False,False,False,0.4941953122615814,1.6851366758346558
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,13,1,20,10,False,False,False,False,0.5181382298469543,1.5567009449005127
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,13,2,20,5,False,False,False,False,0.44968441128730774,2.042437791824341
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,14,0,20,4,False,False,False,False,0.40484142303466797,1.944050908088684
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,14,1,20,6,False,False,False,False,0.46631693840026855,1.7807857990264893
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,14,2,20,4,False,False,False,False,0.41747382283210754,3.066500425338745
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,15,0,20,3,False,False,False,False,0.36653652787208557,1.716610312461853
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,15,1,20,9,False,False,False,False,0.5165765285491943,1.6316039562225342
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,15,2,20,4,False,False,False,False,0.41747382283210754,2.6857001781463623
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,16,0,20,7,False,False,False,False,0.489501953125,1.7189452648162842
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,16,1,20,5,False,False,False,False,0.4371907413005829,1.9161263704299927
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,16,2,20,4,False,False,False,False,0.4096594452857971,2.8784241676330566
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,17,0,20,5,False,False,False,False,0.4458177387714386,1.7142021656036377
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,17,1,20,5,False,False,False,False,0.4334788918495178,1.4740184545516968
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,17,2,20,5,False,False,False,False,0.44968441128730774,2.7082035541534424
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,18,0,20,3,False,False,False,False,0.36114364862442017,1.7492437362670898
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,18,1,20,8,False,False,False,False,0.5073330402374268,2.022185802459717
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,18,2,20,3,False,False,False,False,0.3712298572063446,3.141838550567627
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,19,0,20,4,False,False,False,False,0.40054211020469666,1.7970784902572632
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,19,1,20,7,False,False,False,False,0.5004614591598511,1.32258939743042
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,19,2,20,2,False,False,False,False,0.3023454248905182,2.3690202236175537
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,20,0,20,3,False,False,False,False,0.3494488298892975,1.5087870359420776
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,20,1,20,5,False,False,False,False,0.4458177387714386,1.449827790260315
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,20,2,20,2,False,False,False,False,0.30310794711112976,2.3680427074432373
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,21,0,20,4,False,False,False,False,0.41330593824386597,1.797113299369812
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,21,1,20,6,False,False,False,False,0.4731965959072113,1.7740256786346436
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,21,2,20,1,False,False,False,False,0.21964885294437408,2.8095548152923584
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,22,0,20,8,False,False,False,False,0.5084694027900696,1.911924123764038
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,22,1,20,0,True,False,True,False,0.0,1.1521461009979248
development_DiagReachK3_s187_KL_SS,DiagReachK3,KL,SS,187,22,2,20,1,False,False,False,False,0.22941577434539795,2.530442237854004
