job,env,seed,metric,estimator,cycle,actual_steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,mean_cost,event,excess,cumulative_overbudget_amount
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,18,9120,selection,12,8.959105990623355,8.959105990623355,0.0,1.0,0.0,"[6.012558341026306, 4.559364716211955, 9.556289037068685]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,18,9120,acceptance,8,9.295898304501316,9.295898304501316,0.0,1.0,0.0,"[6.671690821647644, 4.904440402984619, 10.524893283843994]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,19,9600,exploration,20,7.204641403060085,6.4148325187970485,0.7898088842630386,0.35,0.25,"[5.471559762954712, 3.952449357509613, 8.174781012535096]","[0.15, 0.2, 0.2]","[0.023828612055097297, 0.02301762287433331, 0.014908542633056642]",10.055432319641113
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,19,9600,selection,12,9.283753390591786,9.283753390591786,0.0,1.0,0.0,"[6.590742150942485, 4.7202301025390625, 10.264657020568848]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,19,9600,acceptance,8,9.371464288246353,9.371464288246353,0.0,1.0,0.0,"[6.815293073654175, 5.063853442668915, 10.784003853797913]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,20,10080,exploration,20,7.384350362427648,7.049970689423499,0.3343796730041504,0.4,0.25,"[6.034743094444275, 3.8381670355796813, 8.561672520637511]","[0.2, 0.05, 0.05]","[0.015940894399370464, 0.017034244537353516, 0.006496276855468752]",6.07024621963501
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,20,10080,selection,12,9.204493325403444,9.204493325403444,0.0,1.0,0.0,"[6.351199746131897, 4.790925979614258, 10.106131712595621]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,20,10080,acceptance,8,9.396871642694897,9.396871642694897,0.0,1.0,0.0,"[6.695841312408447, 5.003592371940613, 10.633513927459717]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,21,10560,exploration,20,7.32523951665964,6.033559441431427,1.2916800752282143,0.25,0.45,"[6.336742007732392, 4.244730424880982, 9.068563497066497]","[0.35, 0.2, 0.15]","[0.05098256724221366, 0.04215389031630297, 0.014760059356689458]",16.30757999420166
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,21,10560,selection,12,9.323317399913746,9.323317399913746,0.0,1.0,0.0,"[6.4161860545476275, 4.979300022125244, 10.370606660842896]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,21,10560,acceptance,8,9.416786925890484,9.416786925890484,0.0,1.0,0.0,"[6.659960746765137, 5.078570485115051, 10.681055307388306]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,22,11040,exploration,20,7.522795847812668,6.4058425046596685,1.1169533431529999,0.4,0.45,"[6.124343681335449, 4.3907487988471985, 9.296412205696106]","[0.35, 0.15, 0.15]","[0.06073950018201556, 0.020969665967501126, 0.01900732040405273]",15.981416702270508
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,22,11040,selection,12,9.121102898775666,9.119818269669144,0.0012846291065216064,0.9166666666666666,0.08333333333333333,"[6.203018029530843, 4.780106743176778, 9.956116120020548]","[0.08333333333333333, 0.0, 0.0]","[0.0002569300787789534, 0.0, 0.0]",0.02158212661743164
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,22,11040,acceptance,8,9.35134632006957,9.35134632006957,0.0,1.0,0.0,"[6.485928118228912, 5.058070659637451, 10.507625579833984]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,23,11520,exploration,20,7.188207713263109,5.458818746106699,1.7293889671564102,0.25,0.25,"[5.687131261825561, 4.131989535689354, 8.450211226940155]","[0.15, 0.2, 0.1]","[0.040954368455069404, 0.032611799240112316, 0.035369338989257815]",18.81548023223877
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,23,11520,selection,12,8.998920077423746,8.998920077423746,0.0,1.0,0.0,"[6.246275146802266, 4.466303765773773, 9.670504093170166]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,23,11520,acceptance,8,9.463835821052635,9.463835821052635,0.0,1.0,0.0,"[6.838343262672424, 5.155733704566956, 10.915000915527344]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,24,12000,exploration,20,7.562873220248439,4.895125499172426,2.6677477210760117,0.3,0.35,"[5.998604506254196, 4.410865722596645, 9.079586803913116]","[0.2, 0.2, 0.15]","[0.029356418337140765, 0.09108946873591497, 0.037705062866210934]",25.377795219421387
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,24,12000,selection,12,8.848345667973264,8.848345667973264,0.0,1.0,0.0,"[6.52054750919342, 4.013397653897603, 9.454850673675537]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_cf_state,DiagReachK3,186,W2,cf_state,24,12000,acceptance,8,9.480708199396759,9.480708199396759,0.0,1.0,0.0,"[6.8667967319488525, 5.142522811889648, 10.913958072662354]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,0,480,exploration,20,4.997135980804524,4.105929120262227,0.8912068605422974,0.1,0.4,"[5.58738404661417, 1.173620080947876, 4.714179801940918]","[0.4, 0.0, 0.0]","[0.08042649882180351, 0.0, 0.0]",11.25970983505249
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,0,480,selection,12,6.103689765208401,6.103689765208401,0.0,0.0,0.0,"[6.029208978017171, 0.4424298455317815, 4.5094319979349775]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,0,480,acceptance,8,6.209490127186291,6.209490127186291,0.0,0.0,0.0,"[5.900539577007294, 0.6631163656711578, 4.56409078836441]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,1,960,exploration,20,5.446009807473747,4.962791882640449,0.48321792483329773,0.2,0.25,"[4.7903139114379885, 2.3940582811832427, 5.922367733716965]","[0.2, 0.05, 0.05]","[0.0345853328704834, 0.008765051915095402, 0.0011367492675781298]",6.265590667724609
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,1,960,selection,12,7.947893201326951,7.797480756059909,0.15041244526704153,0.4166666666666667,0.3333333333333333,"[6.945087154706319, 1.9214305877685547, 7.694297432899475]","[0.3333333333333333, 0.0, 0.0]","[0.025680065155029297, 0.0, 0.0]",2.157125473022461
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,1,960,acceptance,8,7.7289205649925865,7.7289205649925865,0.0,0.5,0.0,"[6.373753130435944, 1.8455129861831665, 7.070580840110779]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,2,1440,exploration,20,6.030828964255051,5.246590134046273,0.7842388302087784,0.2,0.25,"[5.219928109645844, 2.4018649846315383, 6.301722502708435]","[0.25, 0.0, 0.1]","[0.05374090330941337, 0.0, 0.010153057098388674]",10.061990737915039
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,2,1440,selection,12,8.582961860380601,8.582961860380601,0.0,1.0,0.0,"[6.361390988032023, 3.2875126004219055, 8.596084276835123]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,2,1440,acceptance,8,8.658311827981379,8.658311827981379,0.0,1.0,0.0,"[6.320188462734222, 3.286639004945755, 8.546595931053162]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,3,1920,exploration,20,7.394762510470171,6.17845737378957,1.216305136680603,0.25,0.5,"[5.8754469871521, 4.634737879037857, 9.229041016101837]","[0.35, 0.25, 0.15]","[0.05226177828652519, 0.03703933128943811, 0.01170599365234375]",15.058260440826416
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,3,1920,selection,12,9.166767716273899,9.166767716273899,0.0,1.0,0.0,"[6.461753805478414, 4.428775072097778, 9.8733491897583]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,3,1920,acceptance,8,9.165554161401815,9.165554161401815,0.0,1.0,0.0,"[6.409355342388153, 4.580454170703888, 9.974706292152405]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,4,2400,exploration,20,7.541223835065031,5.394200857593678,2.1470229774713516,0.2,0.45,"[6.523207318782807, 4.469814082980156, 9.67098513841629]","[0.35, 0.2, 0.2]","[0.07826941013336183, 0.0376064997452956, 0.030856628417968757]",23.56071949005127
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,4,2400,selection,12,8.861625657117596,8.861625657117596,0.0,1.0,0.0,"[5.812765002250671, 4.74921711285909, 9.545761466026306]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,4,2400,acceptance,8,9.267855087629869,9.267855087629869,0.0,1.0,0.0,"[6.584165334701538, 5.013892292976379, 10.561347246170044]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,5,2880,exploration,20,6.9790155074093505,6.643029235908761,0.33598627150058746,0.2,0.25,"[5.609309560060501, 3.5711763203144073, 7.919484400749207]","[0.2, 0.05, 0.05]","[0.02690980093819755, 0.004775791901808523, 0.000783462524414058]",4.584090709686279
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,5,2880,selection,12,9.468298811985006,9.199034605694761,0.26926420629024506,0.3333333333333333,0.6666666666666666,"[6.90576418240865, 5.8204218943913775, 11.667565107345581]","[0.3333333333333333, 0.3333333333333333, 0.08333333333333333]","[0.025175724710736962, 0.015341398043510238, 0.0010703023274739598]",3.471935272216797
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,5,2880,acceptance,8,9.283093836827902,9.283093836827902,0.0,1.0,0.0,"[6.5625234842300415, 5.069682836532593, 10.600052118301392]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,6,3360,exploration,20,7.395854120455333,6.553170715771266,0.8426834046840668,0.25,0.35,"[5.787433171272278, 3.81025373339653, 8.345920050144196]","[0.25, 0.2, 0.1]","[0.030614617892674046, 0.027047736828143775, 0.01622378921508788]",11.85819959640503
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,6,3360,selection,12,9.265384399922914,9.265384399922914,0.0,1.0,0.0,"[6.404675046602885, 5.318114638328552, 10.663741191228231]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,6,3360,acceptance,8,9.368530699721305,9.368530699721305,0.0,1.0,0.0,"[6.699838161468506, 5.052251756191254, 10.686723947525024]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,7,3840,exploration,20,7.836226756488905,5.996783579504117,1.839443176984787,0.15,0.55,"[6.87331246137619, 4.7617151737213135, 10.477516579627991]","[0.5, 0.1, 0.15]","[0.10597408839634488, 0.019510775346022392, 0.01614181518554687]",21.40822696685791
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,7,3840,selection,12,9.107644287403007,9.104674585318147,0.0029697020848592124,0.9166666666666666,0.08333333333333333,"[6.254232247670491, 4.780144691467285, 9.968418598175049]","[0.08333333333333333, 0.0, 0.0]","[0.0005939404169718424, 0.0, 0.0]",0.049890995025634766
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,7,3840,acceptance,8,9.302360506072034,9.302360506072034,0.0,1.0,0.0,"[6.732035219669342, 4.758325934410095, 10.405921697616577]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,8,4320,exploration,20,7.528053688708171,7.164193558398113,0.3638601303100586,0.15,0.35,"[5.63780769109726, 5.1753252923488615, 9.616685700416564]","[0.2, 0.2, 0.1]","[0.016110771042960038, 0.021121373543372523, 0.0012313652038574152]",5.3091278076171875
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,8,4320,selection,12,9.70504406040612,8.652463932292692,1.0525801281134288,0.25,0.75,"[7.618134339650472, 5.549262166023254, 12.056341489156088]","[0.75, 0.0, 0.3333333333333333]","[0.09325169381641206, 0.0, 0.022670103708903006]",11.233657836914062
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,8,4320,acceptance,8,9.471931852976558,9.471931852976558,0.0,1.0,0.0,"[6.866098761558533, 4.866172552108765, 10.634641647338867]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,9,4800,exploration,20,7.549290697700199,5.647076945430454,1.9022137522697449,0.25,0.45,"[6.104929035902023, 4.938088887929917, 9.845710957050324]","[0.35, 0.2, 0.15]","[0.050848596436636785, 0.062158966064453126, 0.03838434219360352]",24.795554637908936
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,9,4800,selection,12,8.962215028267321,8.962215028267321,0.0,1.0,0.0,"[6.3758485317230225, 4.1520474553108215, 9.442140499750773]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,9,4800,acceptance,8,9.469751420538524,9.459591659824946,0.01015976071357727,0.75,0.25,"[6.914527177810669, 5.03422474861145, 10.857059717178345]","[0.25, 0.0, 0.0]","[0.002031939370291558, 0.0, 0.0]",0.11378860473632812
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,10,5280,exploration,20,7.095803781319409,6.817244290281087,0.27855949103832245,0.15,0.4,"[5.764120733737945, 4.009716300666332, 8.390237486362457]","[0.25, 0.15, 0.05]","[0.023919718606131422, 0.01267400888296274, 0.0003682022094726567]",5.088432312011719
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,10,5280,selection,12,9.614989574443703,9.16597457298776,0.4490150014559428,0.25,0.75,"[7.082136472066243, 5.981107314427693, 11.956079324086508]","[0.5, 0.3333333333333333, 0.3333333333333333]","[0.02183931782132102, 0.03348763172443096, 0.013060461680094412]",6.405607223510742
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,10,5280,acceptance,8,9.502024542883735,9.4898432906426,0.012181252241134644,0.5,0.5,"[6.905393838882446, 5.00996732711792, 10.81848692893982]","[0.5, 0.0, 0.0]","[0.002436263220650825, 0.0, 0.0]",0.1364307403564453
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,11,5760,exploration,20,7.643963152628858,5.650498354893644,1.9934647977352142,0.15,0.5,"[6.983062314987182, 4.284852311015129, 10.149341082572937]","[0.5, 0.0, 0.25]","[0.11477141380310056, 0.0, 0.027161281585693354]",22.858318328857422
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,11,5760,selection,12,8.95358216142243,8.95358216142243,0.0,1.0,0.0,"[5.805794994036357, 4.717377543449402, 9.490012804667154]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,11,5760,acceptance,8,9.459091588793672,9.45854248100368,0.0005491077899932861,0.75,0.25,"[6.855058550834656, 4.961462736129761, 10.72695541381836]","[0.25, 0.0, 0.0]","[0.00010980878557476093, 0.0, 0.0]",0.0061492919921875
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,12,6240,exploration,20,7.768219913066133,6.416074732959968,1.352145180106163,0.3,0.45,"[6.549717092514038, 4.390794599056244, 9.64682993888855]","[0.4, 0.05, 0.15]","[0.06746513162340437, 0.018407132075383116, 0.01802196502685547]",16.343536853790283
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,12,6240,selection,12,9.17902168919066,9.17902168919066,0.0,1.0,0.0,"[6.208308974901835, 4.851396560668945, 10.01484990119934]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,12,6240,acceptance,8,9.483203285484343,9.476837658433944,0.00636562705039978,0.75,0.25,"[6.8802183866500854, 4.979247331619263, 10.757220268249512]","[0.25, 0.0, 0.0]","[0.0012731381825038524, 0.0, 0.0]",0.07129573822021484
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,13,6720,exploration,20,7.768019032672747,5.6100998194969725,2.1579192131757736,0.2,0.65,"[6.600500702857971, 4.7143164977431296, 9.944007086753846]","[0.55, 0.25, 0.2]","[0.07887881142752512, 0.06205091843238244, 0.032686065673828125]",27.281169414520264
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,13,6720,selection,12,9.140198966394806,9.140198966394806,0.0,1.0,0.0,"[6.356954375902812, 4.627790709336598, 9.92736021677653]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,13,6720,acceptance,8,9.43227097230265,9.43227097230265,0.0,1.0,0.0,"[6.741939187049866, 4.8768473863601685, 10.539551258087158]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,14,7200,exploration,20,7.335917370882816,6.3880756967933845,0.9478416740894318,0.3,0.35,"[5.946540343761444, 3.9933870434761047, 8.657317459583282]","[0.25, 0.1, 0.1]","[0.04221348081316266, 0.033353603803194486, 0.010039825439453132]",12.755812168121338
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,14,7200,selection,12,9.254624259413442,9.254624259413442,0.0,1.0,0.0,"[6.668468236923218, 4.567768216133118, 10.14854613939921]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,14,7200,acceptance,8,9.506392059708014,9.506392059708014,0.0,1.0,0.0,"[6.891374945640564, 4.979053854942322, 10.781750679016113]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,15,7680,exploration,20,7.365657056273774,6.0033187815564455,1.362338274717331,0.3,0.3,"[5.792190194129944, 4.4299678146839145, 8.92616047859192]","[0.25, 0.05, 0.1]","[0.06357886110033308, 0.0034096791194035414, 0.015422389984130858]",13.199896335601807
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,15,7680,selection,12,9.177880930132718,9.172504839526663,0.00537609060605367,0.9166666666666666,0.08333333333333333,"[6.125447988510132, 4.8673970301946, 9.944982608159384]","[0.08333333333333333, 0.0, 0.0]","[0.001075222378685366, 0.0, 0.0]",0.09031867980957031
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,15,7680,acceptance,8,9.287911127245025,9.287911127245025,0.0,1.0,0.0,"[6.447985470294952, 4.831931829452515, 10.210954904556274]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,16,8160,exploration,20,7.4611005836894035,6.8863060677220345,0.5747945159673691,0.2,0.4,"[5.8393463611602785, 4.6322514593601225, 9.34933431148529]","[0.35, 0.05, 0.15]","[0.030369945934840603, 0.02035587750948392, 0.007099208831787118]",8.672858715057373
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,16,8160,selection,12,9.426696376615048,9.375355717155616,0.05134065945943197,0.5833333333333334,0.4166666666666667,"[6.960378885269165, 4.948787808418274, 10.84358278910319]","[0.4166666666666667, 0.0, 0.0]","[0.010268131891886393, 0.0, 0.0]",0.862523078918457
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,16,8160,acceptance,8,9.488792866800212,9.488792866800212,0.0,1.0,0.0,"[6.766845345497131, 4.971599817276001, 10.653356552124023]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,17,8640,exploration,20,7.268484152072922,6.919279343599337,0.34920480847358704,0.3,0.35,"[6.2987165451049805, 4.185416701436043, 9.308282780647279]","[0.35, 0.0, 0.05]","[0.03198626722608294, 0.0, 0.00329645156860352]",5.30219030380249
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,17,8640,selection,12,9.364049938352158,9.358040399383755,0.006009538968404134,0.75,0.25,"[6.696175853411357, 5.401538769404094, 11.004568020502726]","[0.25, 0.0, 0.0]","[0.0012019021170479778, 0.0, 0.0]",0.10095977783203125
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,17,8640,acceptance,8,9.489049711709958,9.481885233407956,0.007164478302001953,0.75,0.25,"[6.9273834228515625, 4.956436038017273, 10.797289848327637]","[0.25, 0.0, 0.0]","[0.0014328956604003906, 0.0, 0.0]",0.08024215698242188
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,18,9120,exploration,20,7.433719984991475,6.76255487631075,0.6711651086807251,0.3,0.2,"[5.659738171100616, 4.338739186525345, 8.822432017326355]","[0.2, 0.0, 0.1]","[0.05211861474173409, 0.0, 0.005187961578369138]",8.593596458435059
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,18,9120,selection,12,9.249510089973713,9.249510089973713,0.0,1.0,0.0,"[6.021405935287476, 5.455783565839131, 10.42247462272644]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,18,9120,acceptance,8,9.453213649123791,9.453213649123791,0.0,1.0,0.0,"[6.783823251724243, 4.911293983459473, 10.607694864273071]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,19,9600,exploration,20,7.4521559800877,6.009199905015412,1.4429560750722885,0.2,0.5,"[6.402148419618607, 4.18034383058548, 9.266507387161255]","[0.45, 0.05, 0.1]","[0.10126164640699113, 0.004651337403517508, 0.004867332458496099]",15.998137474060059
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,19,9600,selection,12,9.409076579437048,9.409076579437048,0.0,1.0,0.0,"[6.465319792429606, 5.520955204963684, 10.920827150344849]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,19,9600,acceptance,8,9.46171294475207,9.461583453661296,0.00012949109077453613,0.875,0.125,"[6.895128071308136, 5.677694261074066, 11.45627236366272]","[0.125, 0.0, 0.0]","[2.5902475629530075e-05, 0.0, 0.0]",0.0014505386352539062
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,20,10080,exploration,20,8.064566673904192,7.110119627981914,0.9544470459222794,0.55,0.35,"[5.838746559619904, 5.321199870109558, 9.98595724105835]","[0.1, 0.3, 0.15]","[0.00583655834197998, 0.042328445728008555, 0.016274074554443362]",10.38833475112915
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,20,10080,selection,12,9.302838757366407,9.302838757366407,0.0,1.0,0.0,"[6.534217079480489, 5.71057657400767, 11.159286419550577]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,20,10080,acceptance,8,9.425752853858285,9.425752853858285,0.0,1.0,0.0,"[6.754884362220764, 6.258172273635864, 11.92097282409668]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,21,10560,exploration,20,7.787544042780064,5.719072730257176,2.068471312522888,0.35,0.45,"[5.8588349461555485, 5.566620230674744, 10.190500044822693]","[0.25, 0.3, 0.15]","[0.04221255438668388, 0.057276447002704324, 0.03789466094970704]",22.829360961914062
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,21,10560,selection,12,9.130380643064077,9.129884186043636,0.000496457020441691,0.9166666666666666,0.08333333333333333,"[6.14783251285553, 5.532243529955546, 10.612910509109497]","[0.0, 0.08333333333333333, 0.0]","[0.0, 9.929216825044218e-05, 0.0]",0.007744789123535156
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,21,10560,acceptance,8,9.303253912657965,9.303253912657965,0.0,1.0,0.0,"[6.438277959823608, 5.899187743663788, 11.269287586212158]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,22,11040,exploration,20,7.968121870623072,4.3671920292238795,3.600929841399193,0.15,0.7,"[6.501826429367066, 6.197802591323852, 11.49618113040924]","[0.45, 0.5, 0.3]","[0.0933417660849435, 0.11191443663377028, 0.06046340560913085]",42.73257541656494
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,22,11040,selection,12,9.294256732020102,9.273440356208207,0.020816375811894734,0.8333333333333334,0.16666666666666666,"[6.467417558034261, 5.486175735791524, 10.88386313120524]","[0.16666666666666666, 0.0, 0.0]","[0.0041632765815371635, 0.0, 0.0]",0.3497152328491211
development_DiagReachK3_s186_W2_time_loo,DiagReachK3,186,W2,time_loo,22,11040,acceptance,8,9.199622782770893,9.198358270231983,0.0012645125389099121,0.875,0.125,"[6.198857665061951, 5.541247367858887, 10.677349925041199]","[0.0, 0.125, 0.0]","[0.0, 0.0002529070927546617, 0.0]",0.013151168823242188
