suite,method,progress_pct,n_tasks,n_seeds_total,cost_over_budget_q25,cost_over_budget_median,cost_over_budget_q75,normalized_return_q25,normalized_return_median,normalized_return_q75
Bullet,PID-Lag,36.0,6,30,0.30096000000000017,0.38883499999999993,1.1280322867771675,0.12430515855859833,0.1617798900150028,0.23374935928282273
Bullet,PID-Lag,38.0,6,30,0.22555875000000003,0.4074325000000001,0.7583819858104806,0.1233960307847816,0.16470281470703407,0.23994960637965682
Bullet,PID-Lag,40.0,6,30,0.43939,0.64303,0.6767376518709286,0.11063784729229577,0.17219721562377482,0.2469164238835855
Bullet,PID-Lag,42.0,6,30,0.7453444105255568,0.7949463210511132,0.9292474999999999,0.17257182500607168,0.18379975052740594,0.2568269083074641
Bullet,PID-Lag,44.0,6,30,0.8181112499999996,0.8823725,1.06798,0.18447901021265056,0.24857808909824183,0.2925617976918375
Bullet,PID-Lag,46.0,6,30,0.720445284679089,1.0818450000000004,1.2473099999999997,0.19216392427287593,0.2562917197250791,0.2863197425077496
Bullet,PID-Lag,48.0,6,30,0.5592106061713693,1.11389,1.32041625,0.16318350689879,0.21735571659311945,0.2858134312774133
Bullet,PID-Lag,50.0,6,30,0.47523624999999997,1.1167775,1.5812624999999998,0.16407468626891844,0.22093755180666008,0.29118613852289504
Bullet,PID-Lag,52.0,6,30,0.49552515917009815,1.1326900000000002,1.21487,0.16196495657996807,0.22283406011466939,0.29665409509296997
Bullet,PID-Lag,54.0,6,30,0.4269345348432054,1.0313375,1.0989312500000004,0.20032464350170492,0.24798407280175966,0.3015813237637503
Bullet,PID-Lag,56.0,6,30,0.3875700000000001,0.8769250000000002,1.07528,0.20376780895612945,0.2551970744089041,0.30670670886338014
Bullet,PID-Lag,58.0,6,30,0.5175025,0.8024574999999999,1.13553625,0.21056525169961438,0.29695416411466213,0.3247181223884632
Bullet,PID-Lag,60.0,6,30,0.7622629268292683,0.8213099999999999,1.181185,0.214704101042381,0.3077168837178399,0.3408408344022973
Bullet,PID-Lag,62.0,6,30,0.7180899999999999,0.8123125000000002,1.0867000000000002,0.21926616165450513,0.29919602461296524,0.3242092613396638
Bullet,PID-Lag,64.0,6,30,0.9025124999999999,0.9220224999999997,1.1603150000000002,0.22168098299484967,0.31869150310165384,0.3350891390538199
Bullet,PID-Lag,66.0,6,30,0.73903625,0.9878125,1.042635,0.22452748873969625,0.32251793033748105,0.4015707629380472
Bullet,PID-Lag,68.0,6,30,0.3426375,0.8215274999999997,1.16126625,0.2271871206922972,0.326065465015991,0.4273311449212095
Bullet,PID-Lag,70.0,6,30,0.4160380654101996,0.7482500000000001,1.1421574999999997,0.2284644371959966,0.3259948374934106,0.46514952925829706
Bullet,PID-Lag,72.0,6,30,0.46415033849129583,0.8778524999999998,1.15036375,0.23149771610765574,0.33013568496936807,0.4944327853992781
Bullet,PID-Lag,74.0,6,30,0.5461425,1.0979200000000002,1.2459275,0.23394597685286778,0.33342173372292316,0.5244350942471236
Bullet,PID-Lag,76.0,6,30,0.5724074368770765,0.9152025,1.17482875,0.2352125412173354,0.3340541192808177,0.5621195094727318
Bullet,PID-Lag,78.0,6,30,0.5110200461559348,0.7394674999999999,1.1149825,0.23630448094500334,0.3354031414588974,0.5917783119730586
Bullet,PID-Lag,80.0,6,30,0.29136144395433317,0.8028499999999998,1.1141312500000002,0.23841061431505967,0.3392295191284251,0.5790667508013911
Bullet,PID-Lag,82.0,6,30,0.27115830544023534,0.7506275,1.1363737500000002,0.24038199280234476,0.3429432153057429,0.6343562347418137
Bullet,PID-Lag,84.0,6,30,0.4233671989419704,0.82754,1.1821325,0.2431644003865622,0.34889598969549906,0.7067839414671194
Bullet,PID-Lag,86.0,6,30,0.5419634673909268,0.837745,1.1611725,0.2514575096231253,0.3534660637606877,0.6612994006170724
Bullet,PID-Lag,88.0,6,30,0.7345304480164156,0.98596,1.49454,0.2471765631999111,0.358651323153235,0.7707813538244715
Bullet,PID-Lag,90.0,6,30,0.5078784231146816,0.895439346229363,1.65435625,0.25051383731624066,0.3637406696268492,0.7740016008412893
Bullet,PID-Lag,92.0,6,30,0.5534178625262273,1.0477657250524546,1.8682424999999998,0.2603187013734678,0.36852113977227113,0.7697120907194795
Bullet,PID-Lag,94.0,6,30,0.6607358703911445,1.112361740782289,2.0994775000000003,0.2674402892600924,0.3716329964368158,0.8140361276304972
Bullet,PID-Lag,96.0,6,30,0.5723184577248127,1.1713825,2.62021375,0.27463384345982905,0.37336521127507083,0.8246731992593719
Bullet,PID-Lag,98.0,6,30,0.356457288056823,1.132767076113646,2.80228625,0.2905383716498499,0.3738546404489814,0.7567032189087064
Bullet,PID-Lag,100.0,6,30,0.3630928488372094,1.0242256976744186,2.8112575,0.2922377351615738,0.3707235812052267,0.7607698152943184
